UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
156417,"R",21478317,"R",4324212,"R",0,"R",27071016,"R",120517,"R",12413,"R",6082433,"R",20868066,"R",18151007,"R",2717059,"R",26950499,"R",533634,"R",8158992,"R",2486193,"R",22425,"R",0,"R",11201244,"R",6877032,"R",3214784,"R",3122457,"R",113287,"R",205614,"R",26744885,"R",0,"R",26950499,"R",309079,"R",45264,"R",0,"R",0,"R",334116,"R",0,"R",688459,"R",334116,"R",0,"R",334116,"R",477130,"R",477130,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1268127,"R",1011070,"R",257057,"R",0,"R",1268127,"R",1011070,"R",257057,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1152697,"R",400256,"R",752441,"Z",0,"R",20354,"R",20354,"R",296476,"R",296476,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",3214784,"R",2205286,"R",1009498,"R",0,"R",0,"R",-954119,"R",954119,"Z",0,"R",3214784,"R",1251167,"R",1963617,"R",0,"R",535631,"R",310976,"R",0,"R",0,"R",0,"R",0,"R",412920,"R",186101,"R",346485,"R",59027,"R",1266191,"R",537179,"R",561230,"R",64720,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3122457,"R",1158003,"R",279737,"R",443635,"R",239358,"R",0,"R",1001724, 1,"R",21360185,"R",21478317
156541,"R",105539881,"R",115523435,"R",0,"R",316852786,"R",71306764,"R",37626054,"R",161068161,"R",84477861,"R",61159945,"R",23317916,"R",245546022,"R",36125465,"R",111685036,"R",19229371,"R",2956461,"R",0,"R",169996333,"R",54472898,"R",137837601,"R",91439375,"R",0,"R",46398226,"R",199627563,"R",-479767,"R",245546022,"R",6968407,"R",199682,"R",5317048,"R",0,"R",1260029,"R",19949248,"R",33694414,"R",15270679,"R",5938598,"R",21209277,"R",112247612,"R",112247612,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11024652,"R",2248957,"R",8111581,"R",664114,"R",10524922,"R",1749227,"R",8111581,"R",664114,"R",499730,"R",499730,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3091830,"R",1181978,"R",2568445,"R",-658593,"R",405709,"R",405709,"R",10282016,"R",10282016,"R",0,"R",0,"R",338566,"R",0,"R",338502,"R",64,"R",447216,"R",432521,"R",0,"R",14695,"R",137837601,"R",126798793,"R",11018528,"R",20280,"R",0,"R",3224653,"R",-3238330,"R",13677,"R",137837601,"R",130023446,"R",7780198,"R",33957,"R",28305963,"R",23060763,"R",0,"R",0,"R",508005,"R",91425,"R",3334835,"R",2571220,"R",26180646,"R",5262038,"R",20795493,"R",3509913,"R",12314433,"R",735263,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",91439375,"R",35230622,"R",6248654,"R",4362321,"R",5403100,"R",1195265,"R",38999413, 1,"R",85870012,"R",80874917
156727,"R",0,"R",20235552,"R",0,"R",86987420,"R",22627491,"R",9904039,"R",41881237,"R",22478692,"R",9168619,"R",13310073,"R",64359929,"R",4642555,"R",3629038,"R",2382622,"R",13860605,"R",0,"R",24514820,"R",4279268,"R",40114562,"R",30055244,"R",0,"R",10059318,"R",54300611,"R",0,"R",64359929,"R",0,"R",1150704,"R",0,"R",0,"R",299425,"R",0,"R",1450129,"R",0,"R",0,"R",0,"R",33641557,"R",33641557,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1150704,"R",1150704,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1318654,"R",623748,"R",451236,"R",243670,"R",1318654,"R",623748,"R",451236,"R",243670,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",3690622,"R",2499091,"R",1191531,"Z",0,"R",0,"R",0,"R",241454,"R",241454,"R",0,"R",0,"R",71571,"R",71571,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",40114562,"R",38228125,"R",1642767,"R",243670,"R",0,"R",1696314,"R",-1696314,"Z",0,"R",40114562,"R",39924439,"R",-53547,"R",243670,"R",15928642,"R",10395098,"R",0,"R",0,"R",0,"R",0,"R",2431117,"R",1320012,"R",1665769,"R",1155011,"R",8511953,"R",3135030,"R",1517763,"R",495005,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30055244,"R",16500156,"R",4465671,"R",2247104,"R",423026,"R",0,"R",6419287, 1,"R",22755097,"R",23055038
156745,"R",36396153,"R",38640182,"Z",0,"R",86292363,"R",43211834,"R",31696513,"R",-4440788,"R",47521317,"R",34952145,"R",12569172,"R",43080529,"R",7680084,"R",62074484,"R",28864871,"R",516163,"Z",0,"R",99135602,"R",60495420,"R",29213728,"R",32042468,"R",-63148,"R",-2891888,"R",45972417,"R",0,"R",43080529,"R",1560049,"R",788091,"R",2773257,"R",0,"R",757020,"R",22539799,"R",28418216,"R",24901828,"R",0,"R",24901828,"R",12743510,"R",12743510,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1048715,"Z",0,"R",1048715,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2579080,"R",1253980,"R",1072201,"R",252899,"R",2579080,"R",1253980,"R",1072201,"R",252899,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1859061,"R",351218,"R",1320475,"R",187368,"Z",0,"Z",0,"R",9905361,"R",9905361,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1078001,"R",485446,"R",592555,"R",0,"R",29213728,"R",24739515,"R",4033946,"R",440267,"R",0,"R",0,"Z",0,"Z",0,"R",29213728,"R",24739515,"R",4033946,"R",440267,"R",8519695,"R",5998043,"Z",0,"Z",0,"Z",0,"Z",0,"R",3915264,"R",886082,"R",7360171,"R",3938831,"R",4611066,"R",2462362,"R",7636272,"R",849056,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",32042468,"R",14134374,"R",1916373,"R",2602033,"R",2045295,"R",1286441,"R",10057952, 1,"R",41704433,"R",40849557
157030,"R",3751792,"R",3160747,"R",34052,"R",7755950,"R",411039,"R",29555,"R",4860565,"R",2484346,"R",2484346,"R",0,"R",7344911,"R",0,"R",5342088,"R",1683686,"R",0,"R",0,"R",7025774,"R",3865027,"R",2007275,"R",2014508,"R",127094,"R",119861,"R",7232283,"R",-7233,"R",7344911,"R",156801,"R",30215,"R",0,"R",0,"R",73328,"R",63935,"R",324279,"R",56958,"R",37972,"R",94930,"R",489233,"R",489233,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25697,"R",25697,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",856184,"R",856184,"R",0,"R",0,"R",856184,"R",856184,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",170264,"R",170264,"R",0,"R",0,"R",0,"R",0,"R",307154,"R",307154,"R",0,"R",0,"R",158743,"R",158743,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2007275,"R",2007275,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2007275,"R",2007275,"R",0,"R",0,"R",197421,"R",53651,"R",0,"R",0,"R",0,"R",0,"R",68292,"R",5390,"R",15350,"R",6890,"R",560033,"R",180461,"R",164988,"R",29783,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1008424,"R",0,"R",2014508,"R",276175,"R",99353,"R",846093,"R",326977,"R",0,"R",465910, 1,"R",3517944,"R",3751792
157076,"R",30914260,"R",19363247,"R",0,"R",59474488,"R",18590332,"R",15890299,"R",4341695,"R",36542461,"R",34616102,"R",1926359,"R",40884156,"R",100417,"R",32870610,"R",7362061,"R",0,"R",0,"R",40333088,"R",20969841,"R",17001605,"R",17347980,"R",-1306710,"R",-1653085,"R",42537241,"R",0,"R",40884156,"R",1824008,"R",100808,"R",2671951,"R",0,"R",1592325,"R",8359708,"R",14548800,"R",9952033,"R",0,"R",9952033,"R",8992388,"R",8992388,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",619988,"R",619988,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1950530,"R",1326865,"R",249466,"R",374199,"R",1950530,"R",1326865,"R",249466,"R",374199,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",955418,"R",177964,"R",676385,"R",101069,"R",553395,"R",553395,"R",3929886,"R",3929886,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17001605,"R",15600486,"R",925851,"R",475268,"R",0,"R",-1860133,"R",1860133,"R",0,"R",17001605,"R",13740353,"R",2785984,"R",475268,"R",3646426,"R",2363547,"R",0,"R",0,"R",14902,"R",9090,"R",1048869,"R",678763,"R",5135577,"R",1940529,"R",3888792,"R",1353935,"R",3382543,"R",26445,"R",230781,"Z",0,"Z",0,"Z",0,"Z",0,"R",90,"R",0,"R",17347980,"R",6372309,"R",1405645,"R",961846,"R",972592,"R",588785,"R",7046803, 1,"R",36757113,"R",35472406
157100,"R",12326224,"R",18715902,"R",0,"R",34035027,"R",10066805,"R",6149664,"R",14114800,"R",9853422,"R",6467361,"R",3386061,"R",23968222,"R",4086927,"R",27386481,"R",4087905,"R",550671,"R",505848,"R",36617832,"R",17901930,"R",12621337,"R",12703809,"R",0,"R",-82472,"R",24050694,"R",0,"R",23968222,"R",1125891,"R",307186,"R",904374,"R",0,"R",250615,"R",4462934,"R",7051000,"R",4713549,"R",0,"R",4713549,"R",4558646,"R",4558646,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1433077,"R",1433077,"R",0,"R",0,"R",904374,"R",904374,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1638473,"R",759077,"R",879396,"R",0,"R",1638473,"R",759077,"R",879396,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",501017,"R",168403,"R",332614,"R",0,"R",0,"R",0,"R",2929454,"R",2929454,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",656296,"R",654889,"R",1407,"R",0,"R",12621337,"R",11407920,"R",1213417,"R",0,"R",0,"R",1170890,"R",-1170890,"R",0,"R",12621337,"R",12578810,"R",42527,"R",0,"R",2454610,"R",1800978,"R",0,"R",0,"R",0,"R",0,"R",204953,"R",186927,"R",1533522,"R",646778,"R",3453790,"R",1264974,"R",1381847,"R",52949,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",3675087,"R",0,"R",12703809,"R",3952606,"R",729187,"R",840821,"R",1159975,"R",257647,"R",5763573, 1,"R",6328994,"R",6467361
157207,"R",41640993,"R",193071,"R",0,"R",41834064,"R",1485857,"R",0,"R",13842802,"R",26505405,"R",24709328,"R",1796077,"R",40348207,"R",0,"R",0,"R",1782150,"R",0,"R",0,"R",1782150,"R",1589079,"R",2190561,"R",2869327,"R",0,"R",-678766,"R",41026973,"R",0,"R",40348207,"R",0,"R",0,"R",0,"R",0,"R",66000,"R",0,"R",66000,"R",66000,"R",0,"R",66000,"R",229267,"R",229267,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",850752,"R",630028,"R",0,"R",220724,"R",850752,"R",630028,"R",0,"R",220724,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1107641,"R",1522934,"R",-411457,"R",-3836,"R",0,"R",0,"R",2901,"R",2901,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",2190561,"R",2385130,"R",-411457,"R",216888,"R",0,"R",0,"Z",0,"Z",0,"R",2190561,"R",2385130,"R",-411457,"R",216888,"R",728313,"R",510317,"R",0,"R",0,"R",0,"R",0,"R",261826,"R",113407,"R",137304,"R",70487,"R",1240898,"R",629879,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",500986,"R",0,"R",2869327,"R",1324090,"R",407303,"R",314540,"R",38771,"R",0,"R",784623, 1,"R",39204945,"R",39834906
157216,"R",27320756,"R",52629280,"R",0,"R",88407572,"R",29148712,"R",22155195,"R",35385170,"R",23873690,"R",13393763,"R",10479927,"R",59258860,"R",7696306,"R",71063093,"R",15289071,"R",0,"R",0,"R",94048470,"R",41419190,"R",38380232,"R",37137493,"R",-886089,"R",356650,"R",60791443,"R",-1889233,"R",59258860,"R",5774603,"R",647442,"R",6576649,"R",0,"R",905861,"R",26450900,"R",40355455,"R",26756891,"R",0,"R",26756891,"R",20530425,"R",20530425,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",316065,"R",0,"R",316065,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2270591,"R",1030277,"R",828127,"R",412187,"R",2270591,"R",1030277,"R",828127,"R",412187,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2654249,"R",556449,"R",2096886,"R",914,"R",867531,"R",867531,"R",11741371,"R",11741371,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",38380232,"R",34726053,"R",3241078,"R",413101,"R",0,"R",1951999,"R",-1951999,"R",0,"R",38380232,"R",36678052,"R",1289079,"R",413101,"R",12960634,"R",9104633,"R",0,"R",0,"R",0,"R",0,"R",2046829,"R",742517,"R",10826472,"R",5096171,"R",5037460,"R",2286339,"R",6266098,"R",1443281,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37137493,"R",18672941,"R",4384045,"R",2913065,"R",2427782,"R",1069853,"R",7669807, 1,"R",25849431,"R",27613291
157298,"R",83051926,"R",16770806,"R",0,"R",110435611,"R",19097683,"R",4896847,"R",20315751,"R",71022177,"R",38829332,"R",32192845,"R",91337928,"R",5479152,"R",29893452,"R",5997828,"R",0,"R",0,"R",41370432,"R",24599626,"R",4788665,"R",8791745,"R",0,"R",-4003080,"R",95341008,"R",0,"R",91337928,"R",0,"R",30770,"R",0,"R",0,"R",435856,"R",840398,"R",1307024,"R",875312,"R",137278,"R",1012590,"R",122779,"R",122779,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30770,"R",30770,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2042930,"R",799286,"R",317564,"R",926080,"R",2042930,"R",799286,"R",317564,"R",926080,"R",0,"R",0,"R",0,"R",0,"R",200092,"R",122032,"R",67575,"R",10485,"R",1350212,"R",802093,"R",923810,"R",-375691,"R",0,"R",0,"R",610911,"R",610911,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",430971,"R",202016,"R",20845,"R",208110,"R",4788665,"R",2689887,"R",1329794,"R",768984,"R",0,"R",1002780,"R",-1002780,"R",0,"R",4788665,"R",3692667,"R",327014,"R",768984,"R",2259302,"R",1354630,"R",246097,"R",0,"R",64641,"R",27556,"R",1411882,"R",642721,"R",550485,"R",290100,"R",2787636,"R",1107026,"R",1208038,"R",99737,"R",263664,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8791745,"R",3521770,"R",1139077,"R",1274624,"R",687995,"R",191868,"R",1976411, 1,"R",87146277,"R",84342866
157377,"R",24472035,"R",17555278,"R",0,"R",63152434,"R",25251929,"R",9380923,"R",16109414,"R",21791091,"R",9894803,"R",11896288,"R",37900505,"R",1486823,"R",29641483,"R",6645825,"R",1875327,"R",873500,"R",40522958,"R",22967680,"R",21143712,"R",18682892,"R",-598284,"R",1862536,"R",36037969,"R",0,"R",37900505,"R",2398958,"R",204197,"R",1972323,"R",0,"R",86195,"R",6605138,"R",11266811,"R",6691333,"R",0,"R",6691333,"R",13540965,"R",13540965,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2948993,"R",1146218,"R",1798425,"R",4350,"R",2948993,"R",1146218,"R",1798425,"R",4350,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1404242,"R",796658,"R",608985,"R",-1401,"R",0,"R",0,"R",2504379,"R",2504379,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",745133,"R",745133,"R",0,"R",0,"R",21143712,"R",18733353,"R",2407410,"R",2949,"R",0,"R",2712168,"R",-2712168,"R",0,"R",21143712,"R",21445521,"R",-304758,"R",2949,"R",6017342,"R",3268965,"R",0,"R",0,"R",0,"R",0,"R",1087297,"R",534273,"R",4539140,"R",1987211,"R",4203261,"R",2022621,"R",2437601,"R",76228,"R",0,"R",0,"R",0,"R",0,"R",0,"R",398251,"R",0,"R",18682892,"R",7889298,"R",1716989,"R",2223338,"R",1174877,"R",643753,"R",5034637, 1,"R",29428240,"R",29449225
157535,"R",23399598,"R",119391313,"R",0,"R",157824868,"R",105343561,"R",88885137,"R",29033409,"R",23447898,"R",0,"R",23447898,"R",52481307,"R",1550112,"R",136872107,"R",18614791,"R",333725,"R",1949050,"R",159319785,"R",39928472,"R",55134577,"R",54613166,"R",0,"R",521411,"R",51959896,"R",0,"R",52481307,"R",3616046,"R",2062804,"R",4719427,"R",0,"R",0,"R",11010122,"R",21408399,"R",11010122,"Z",0,"R",11010122,"R",43657733,"R",43657733,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3504046,"R",3504046,"R",0,"R",0,"R",9475,"R",9475,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1629060,"R",726831,"R",902229,"R",0,"R",1593922,"R",691693,"R",902229,"R",0,"R",35138,"R",35138,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1258815,"R",223713,"R",1035102,"Z",0,"R",272482,"R",272482,"R",4463607,"R",4463607,"Z",0,"Z",0,"R",339359,"R",339318,"R",41,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",55134577,"R",53197205,"R",1937372,"Z",0,"R",0,"R",1653384,"R",-1653384,"Z",0,"R",55134577,"R",54850589,"R",283988,"R",0,"R",19349131,"R",10174118,"R",124427,"R",3916,"R",23724,"R",494,"R",6412932,"R",2510818,"R",9801395,"R",3525515,"R",11609567,"R",4373890,"R",7291990,"R",257980,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54613166,"R",20846731,"R",4889974,"R",3461891,"R",6032466,"R",2374186,"R",17007918, 1,"R",22680964,"R",23399598
157748,"R",78719458,"R",66531849,"Z",0,"R",193429837,"R",34036023,"R",21842608,"R",68954368,"R",90439446,"R",56747493,"R",33691953,"R",159393814,"R",6669894,"R",101103170,"R",27326818,"R",735144,"Z",0,"R",135835026,"R",69303177,"R",50831203,"R",47982942,"R",0,"R",2848261,"R",156545553,"R",0,"R",159393814,"R",0,"Z",0,"Z",0,"Z",0,"R",764061,"Z",0,"R",764061,"R",764061,"R",0,"R",764061,"R",25802607,"R",25802607,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13145804,"R",12286212,"R",417124,"R",442468,"R",13145804,"R",12286212,"R",417124,"R",442468,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3902046,"R",1651909,"R",2026605,"R",223532,"Z",0,"Z",0,"R",6689060,"R",6689060,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1291686,"R",1291686,"R",0,"R",0,"R",50831203,"R",47721474,"R",2443729,"R",666000,"R",0,"R",0,"Z",0,"Z",0,"R",50831203,"R",47721474,"R",2443729,"R",666000,"R",13863153,"R",9441456,"Z",0,"Z",0,"Z",0,"Z",0,"R",3702466,"R",1490191,"R",7857722,"R",3284460,"R",11246308,"R",3588488,"R",10549232,"R",1584475,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",764061,"R",0,"R",47982942,"R",19389070,"R",5039847,"R",4304251,"R",4475857,"R",738227,"R",14035690, 1,"R",86568480,"R",93366019
157757,"R",20317681,"R",41785673,"Z",0,"R",76979092,"R",12056802,"R",0,"R",39327070,"R",25595220,"R",13623511,"R",11971709,"R",64922290,"R",6682878,"R",43898608,"R",17679417,"R",2884130,"R",0,"R",71145033,"R",29359360,"R",36012171,"R",34411462,"R",1275055,"R",2875764,"R",62046526,"R",0,"R",64922290,"R",2047747,"R",1526435,"R",2042711,"R",0,"R",279143,"R",5995587,"R",11891623,"R",6274730,"R",0,"R",6274730,"R",28954114,"R",28954114,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",356928,"R",0,"R",356928,"R",0,"R",103659,"R",45907,"R",57752,"R",0,"R",5644,"R",0,"R",5644,"R",0,"R",4132108,"R",533186,"R",3053030,"R",545892,"R",3719822,"R",120900,"R",3053030,"R",545892,"R",412286,"R",412286,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",495420,"R",185653,"R",309767,"R",0,"Z",0,"Z",0,"R",1658886,"R",1658886,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",305412,"R",303873,"R",1539,"R",0,"R",36012171,"R",31681619,"R",3784660,"R",545892,"R",0,"R",0,"R",0,"R",0,"R",36012171,"R",31681619,"R",3784660,"R",545892,"R",15259471,"R",10297152,"R",265495,"R",160759,"R",0,"R",0,"R",1350102,"R",620023,"R",4949196,"R",2468547,"R",10469579,"R",3498060,"R",2117619,"R",730526,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34411462,"R",17775067,"R",4420806,"R",2860654,"R",1740396,"R",340289,"R",7274250, 1,"R",21198753,"R",20739496
